29.960516,90.815323,22.921219,0,-2.135623,0.800458,48.103287,42.097218,29.864037,90.650871,22.942186,0,3.824801,0.06293,45.916683,48.87801
29.960516,90.815323,22.921219,0,-2.135623,0.800458,48.103287,42.097218,29.864037,90.650871,22.942186,0,3.824801,0.06293,45.916683,48.87801
29.960516,90.815323,22.921219,0,-2.135623,0.800458,48.103287,42.097218,29.864037,90.650871,22.942186,0,3.824801,0.06293,45.916683,48.87801
29.960516,90.815323,22.921219,0,-2.135623,0.800458,48.103287,42.097218,29.864037,90.650871,22.942186,0,3.824801,0.06293,45.916683,48.87801
29.960516,90.815323,22.921219,0,-2.135623,0.800458,48.103287,42.097218,29.864037,90.650871,22.942186,0,3.824801,0.06293,45.916683,48.87801
29.960516,90.815323,22.921219,0,-2.135623,0.800458,48.103287,42.097218,29.864037,90.650871,22.942186,0,3.824801,0.06293,45.916683,48.87801
29.960516,90.815323,22.921219,0,-2.135623,0.800458,48.103287,42.097218,29.864037,90.650871,22.942186,0,3.824801,0.06293,45.916683,48.87801
29.960516,90.815323,22.921219,0,-2.135623,0.800458,48.103287,42.097218,29.864037,90.650871,22.942186,0,3.824801,0.06293,45.916683,48.87801
29.960516,90.815323,22.921219,0,-2.135623,0.800458,48.103287,42.097218,29.864037,90.650871,22.942186,0,3.824801,0.06293,45.916683,48.87801
29.960516,90.815323,22.921219,0,-2.135623,0.800458,48.103287,42.097218,29.864037,90.650871,22.942186,0,3.824801,0.06293,45.916683,48.87801
29.960516,90.815323,22.921219,0,-2.135623,0.800458,48.103287,42.097218,29.864037,90.650871,22.942186,0,3.824801,0.06293,45.916683,48.87801
29.960516,90.815323,22.921219,0,-2.135623,0.800458,48.103287,42.097218,29.864037,90.650871,22.942186,0,3.824801,0.06293,45.916683,48.87801
29.960516,90.815323,22.921219,0,-2.135623,0.800458,48.103287,42.097218,29.864037,90.650871,22.942186,0,3.824801,0.06293,45.916683,48.87801
29.960516,90.815323,22.921219,0,-2.135623,0.800458,48.103287,42.097218,29.864037,90.650871,22.942186,0,3.824801,0.06293,45.916683,48.87801
29.960516,90.815323,22.921219,0,-2.135623,0.800458,48.103287,42.097218,29.864037,90.650871,22.942186,0,3.824801,0.06293,45.916683,48.87801
29.960516,90.815323,22.921219,0,-2.135623,0.800458,48.103287,42.097218,29.864037,90.650871,22.942186,0,3.824801,0.06293,45.916683,48.87801
29.960516,90.815323,22.921219,0,-2.135623,0.800458,48.103287,42.097218,29.864037,90.650871,22.942186,0,3.824801,0.06293,45.916683,48.87801
29.960516,90.815323,22.921219,0,-2.135623,0.800458,48.103287,42.097218,29.864037,90.650871,22.942186,0,3.824801,0.06293,45.916683,48.87801
29.960516,90.815323,22.921219,0,-2.135623,0.800458,48.103287,42.097218,29.864037,90.650871,22.942186,0,3.824801,0.06293,45.916683,48.87801
29.960516,90.815323,22.921219,0,-2.135623,0.800458,48.103287,42.097218,29.864037,90.650871,22.942186,0,3.824801,0.06293,45.916683,48.87801
